,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-05-26,-0.03152831546179059,-0.026300674397289968,-0.028017346094700222,-0.030316300554848692,-0.03397328112236337,0.03969232422347164,0.03502075029295153,0.03654323868346177,0.03860020418416018,0.041910178799526986
2022-05-27,-0.03161844010791673,-0.026366943725828953,-0.028091449118787415,-0.03040089440799024,-0.03407456289110043,0.039927201037370796,0.035234309292875056,0.036763745261390424,0.038830097321854405,0.04215517635902079
2022-05-31,-0.02790311382826532,-0.023231605080799588,-0.024765652034680292,-0.026820036744360974,-0.030087976623873126,0.03574085812480707,0.03156626040250873,0.03292678185882701,0.03476492112875521,0.03772277060212043
2022-06-01,-0.02579847230810276,-0.02147236388783074,-0.022892987031879475,-0.024795475386599805,-0.027821791507140037,0.03313981462438089,0.029273876801299538,0.030533804513375905,0.032236036105596076,0.03497518917248569
2022-06-02,-0.026281711076934815,-0.02187584648072053,-0.023322660246551528,-0.025260222894656684,-0.028342332207950866,0.03374316267346018,0.029805952383938836,0.03108910813528672,0.03282272208531545,0.03561237420417332
2022-06-03,-0.024995453050292958,-0.020784804431050415,-0.022167512467659606,-0.02401922518165221,-0.026964771746003667,0.032369825944998265,0.02860706639866875,0.029833367814588008,0.03149016843239642,0.03415621605731182
2022-06-06,-0.022824694661853846,-0.018957486199452672,-0.020227414114066238,-0.021928092495245487,-0.02463338653189341,0.029861604395440142,0.026405753082403248,0.027532031630421963,0.029053695855838325,0.03150228819126148
2022-06-07,-0.022616619728432198,-0.01877381763399412,-0.020035730897142164,-0.02172567611439671,-0.024413896749817695,0.029737170436747958,0.02630312937252278,0.027422299855657188,0.028934360694712856,0.031367499700916505
2022-06-08,-0.021284927136997905,-0.017655148929849176,-0.018847108637718674,-0.020443372554027058,-0.02298257297045793,0.028166655831132145,0.024922979182933302,0.025980108988198334,0.027408349461323676,0.02970660857606296
2022-06-09,-0.01995082319385296,-0.0165320038678474,-0.017654688134632193,-0.019158178875673164,-0.021549803641946256,0.026626685927789922,0.023571528345341868,0.024567218881259095,0.025912451524423775,0.0280771382433435
